,HKT,CC,temp
100,2019-10-03 09:11:59,36.0,26.4
101,2019-10-03 09:12:59,34.0,
102,2019-10-03 09:14:00,34.0,26.5
103,2019-10-03 09:15:59,35.0,26.5
104,2019-10-03 09:17:00,35.0,26.5
105,2019-10-03 09:17:59,35.0,26.5
106,2019-10-03 09:18:59,33.0,26.5
107,2019-10-03 09:20:59,33.0,
108,2019-10-03 09:21:59,35.0,
109,2019-10-03 09:24:00,36.0,26.5
110,2019-10-03 09:25:59,33.0,
111,2019-10-03 09:27:00,36.0,
112,2019-10-03 09:28:59,32.0,
113,2019-10-03 09:30:00,29.0,
114,2019-10-03 09:31:59,25.0,26.9
115,2019-10-03 09:33:59,27.0,
116,2019-10-03 09:34:59,33.0,
117,2019-10-03 09:36:59,30.0,
118,2019-10-03 09:38:59,32.0,27.1
119,2019-10-03 09:40:00,32.0,27.1
120,2019-10-03 09:40:59,33.0,
121,2019-10-03 09:41:59,32.0,
122,2019-10-03 09:43:59,32.0,27.1
123,2019-10-03 09:44:59,35.0,27.2
124,2019-10-03 09:46:00,34.0,27.2
125,2019-10-03 09:46:59,37.0,27.2
126,2019-10-03 09:49:00,42.0,27.2
127,2019-10-03 09:49:59,45.0,27.2
128,2019-10-03 09:50:59,44.0,27.2
129,2019-10-03 09:52:00,43.0,27.2
130,2019-10-03 09:53:00,43.0,27.2
131,2019-10-03 09:53:59,46.0,
132,2019-10-03 09:54:59,47.0,
133,2019-10-03 09:56:59,47.0,27.5
134,2019-10-03 09:57:59,46.0,
135,2019-10-03 09:59:00,45.0,27.5
136,2019-10-03 10:01:00,45.0,27.5
137,2019-10-03 10:02:00,46.0,
138,2019-10-03 10:03:00,46.0,
139,2019-10-03 10:04:00,50.0,
140,2019-10-03 10:06:00,51.0,
141,2019-10-03 10:07:00,53.0,27.9
142,2019-10-03 10:09:00,54.0,
143,2019-10-03 10:10:00,52.0,27.9
144,2019-10-03 10:11:00,54.0,27.9
145,2019-10-03 10:12:00,45.0,27.9
146,2019-10-03 10:13:00,43.0,27.9
147,2019-10-03 10:15:00,42.0,
148,2019-10-03 10:16:00,40.0,28.1
149,2019-10-03 10:17:00,41.0,
150,2019-10-03 10:18:00,40.0,28.1
151,2019-10-03 10:20:00,47.0,28.1
152,2019-10-03 10:21:00,46.0,28.1
153,2019-10-03 10:22:00,49.0,28.1
154,2019-10-03 10:23:00,52.0,
155,2019-10-03 10:24:00,51.0,
156,2019-10-03 10:25:00,53.0,
157,2019-10-03 10:27:00,53.0,
158,2019-10-03 10:28:00,53.0,28.4
159,2019-10-03 10:30:00,55.0,
160,2019-10-03 10:31:00,56.0,28.4
161,2019-10-03 10:32:00,55.0,28.4
162,2019-10-03 10:33:00,55.0,
163,2019-10-03 10:34:00,53.0,
164,2019-10-03 10:36:00,53.0,28.5
165,2019-10-03 10:37:00,54.0,
166,2019-10-03 10:38:00,56.0,28.5
167,2019-10-03 10:40:00,53.0,28.5
168,2019-10-03 10:41:00,54.0,
169,2019-10-03 10:42:00,55.0,28.5
170,2019-10-03 10:43:00,57.0,28.5
171,2019-10-03 10:44:00,60.0,
172,2019-10-03 10:45:00,56.0,28.8
173,2019-10-03 10:47:00,59.0,
174,2019-10-03 10:48:00,64.0,
175,2019-10-03 10:49:00,61.0,
176,2019-10-03 10:51:00,60.0,28.8
177,2019-10-03 10:52:00,61.0,
178,2019-10-03 10:53:00,59.0,28.8
179,2019-10-03 10:55:00,59.0,28.8
180,2019-10-03 10:56:00,59.0,29.0
181,2019-10-03 10:57:00,59.0,29.0
182,2019-10-03 10:58:00,61.0,29.0
183,2019-10-03 10:59:00,60.0,29.0
184,2019-10-03 11:00:00,63.0,
185,2019-10-03 11:01:00,65.0,29.0
186,2019-10-03 11:03:00,70.0,29.0
187,2019-10-03 11:04:00,71.0,29.0
188,2019-10-03 11:04:59,72.0,
189,2019-10-03 11:06:00,71.0,29.2
190,2019-10-03 11:07:00,72.0,
191,2019-10-03 11:08:59,74.0,29.2
192,2019-10-03 11:10:00,74.0,29.2
193,2019-10-03 11:11:00,72.0,
194,2019-10-03 11:11:59,74.0,
195,2019-10-03 11:14:00,72.0,29.2
196,2019-10-03 11:14:59,72.0,29.4
197,2019-10-03 11:16:00,72.0,
198,2019-10-03 11:17:00,73.0,29.4
199,2019-10-03 11:19:00,73.0,
200,2019-10-03 11:20:00,73.0,29.4
201,2019-10-03 11:20:59,72.0,29.4
202,2019-10-03 11:22:00,73.0,29.4
203,2019-10-03 11:23:00,73.0,29.4
204,2019-10-03 11:24:59,71.0,
205,2019-10-03 11:26:00,72.0,
206,2019-10-03 11:27:00,70.0,29.5
207,2019-10-03 11:27:59,73.0,29.5
208,2019-10-03 11:30:00,74.0,29.5
209,2019-10-03 11:30:59,74.0,
210,2019-10-03 11:32:00,69.0,29.5
211,2019-10-03 11:33:00,67.0,29.5
212,2019-10-03 11:33:59,63.0,29.5
213,2019-10-03 11:36:00,61.0,
214,2019-10-03 11:36:59,61.0,29.5
215,2019-10-03 11:38:00,60.0,29.5
216,2019-10-03 11:39:00,61.0,
217,2019-10-03 11:40:00,65.0,
218,2019-10-03 11:42:00,68.0,
219,2019-10-03 11:43:00,70.0,29.5
220,2019-10-03 11:45:00,72.0,
221,2019-10-03 11:46:00,73.0,
222,2019-10-03 11:46:59,71.0,
223,2019-10-03 11:49:00,69.0,
224,2019-10-03 11:49:59,64.0,29.6
225,2019-10-03 11:52:00,69.0,29.6
226,2019-10-03 11:53:00,65.0,29.6
227,2019-10-03 11:53:59,64.0,29.6
228,2019-10-03 11:55:00,65.0,
229,2019-10-03 11:56:00,69.0,
230,2019-10-03 11:56:59,68.0,29.8
231,2019-10-03 11:59:00,71.0,
232,2019-10-03 11:59:59,73.0,29.8
233,2019-10-03 12:01:00,75.0,29.8
234,2019-10-03 12:01:59,75.0,
235,2019-10-03 12:02:59,76.0,
236,2019-10-03 12:04:59,75.0,29.9
237,2019-10-03 12:05:59,77.0,29.9
238,2019-10-03 12:07:00,77.0,29.9
239,2019-10-03 12:08:00,76.0,
240,2019-10-03 12:09:59,75.0,
241,2019-10-03 12:11:00,74.0,29.9
242,2019-10-03 12:11:59,73.0,29.9
243,2019-10-03 12:12:59,72.0,29.9
244,2019-10-03 12:14:59,71.0,29.9
245,2019-10-03 12:15:59,72.0,30.0
246,2019-10-03 12:17:00,73.0,30.0
247,2019-10-03 12:17:59,74.0,30.0
248,2019-10-03 12:18:59,75.0,30.0
249,2019-10-03 12:20:00,75.0,
250,2019-10-03 12:20:59,76.0,
251,2019-10-03 12:23:00,77.0,30.0
252,2019-10-03 12:24:00,77.0,
253,2019-10-03 12:24:59,75.0,30.1
254,2019-10-03 12:27:00,77.0,
255,2019-10-03 12:27:59,75.0,30.1
256,2019-10-03 12:28:59,75.0,30.1
257,2019-10-03 12:30:00,75.0,30.1
258,2019-10-03 12:30:59,74.0,30.1
259,2019-10-03 12:31:59,74.0,30.1
260,2019-10-03 12:33:00,75.0,
261,2019-10-03 12:34:59,75.0,30.1
262,2019-10-03 12:36:00,76.0,29.9
263,2019-10-03 12:36:59,77.0,
264,2019-10-03 12:37:59,74.0,
265,2019-10-03 12:40:00,75.0,29.9
266,2019-10-03 12:40:59,75.0,
267,2019-10-03 12:41:59,74.0,29.9
268,2019-10-03 12:43:59,71.0,29.9
269,2019-10-03 12:44:59,72.0,30.1
270,2019-10-03 12:46:00,74.0,
271,2019-10-03 12:46:59,75.0,30.1
272,2019-10-03 12:47:59,76.0,30.1
273,2019-10-03 12:49:59,76.0,
274,2019-10-03 12:50:59,77.0,
275,2019-10-03 12:52:00,79.0,
276,2019-10-03 12:53:59,77.0,
277,2019-10-03 12:54:59,80.0,30.2
278,2019-10-03 12:56:00,81.0,30.2
279,2019-10-03 12:57:59,79.0,30.2
280,2019-10-03 12:59:00,81.0,
281,2019-10-03 13:00:00,82.0,30.2
282,2019-10-03 13:01:00,82.0,
283,2019-10-03 13:02:00,84.0,30.2
284,2019-10-03 13:04:00,84.0,
285,2019-10-03 13:05:00,85.0,30.2
286,2019-10-03 13:06:00,86.0,30.2
287,2019-10-03 13:07:00,86.0,
288,2019-10-03 13:09:00,87.0,30.2
289,2019-10-03 13:10:00,87.0,30.2
290,2019-10-03 13:11:00,88.0,
291,2019-10-03 13:12:00,87.0,
292,2019-10-03 13:14:00,90.0,
293,2019-10-03 13:15:00,90.0,
294,2019-10-03 13:17:00,90.0,
295,2019-10-03 13:18:00,90.0,30.1
296,2019-10-03 13:19:00,89.0,
297,2019-10-03 13:21:00,89.0,30.1
298,2019-10-03 13:22:00,89.0,
299,2019-10-03 13:23:00,87.0,
300,2019-10-03 13:25:00,84.0,
301,2019-10-03 13:26:00,83.0,30.3
302,2019-10-03 13:27:00,84.0,30.3
303,2019-10-03 13:29:00,84.0,
304,2019-10-03 13:30:00,81.0,
305,2019-10-03 13:31:00,79.0,
306,2019-10-03 13:33:00,78.0,30.3
307,2019-10-03 13:34:00,76.0,
308,2019-10-03 13:35:00,69.0,30.1
309,2019-10-03 13:37:00,68.0,
310,2019-10-03 13:38:00,66.0,30.1
311,2019-10-03 13:39:00,64.0,30.1
312,2019-10-03 13:40:00,63.0,
313,2019-10-03 13:42:00,66.0,30.1
314,2019-10-03 13:43:00,64.0,
315,2019-10-03 13:44:00,65.0,30.1
316,2019-10-03 13:46:00,68.0,30.2
317,2019-10-03 13:47:00,68.0,30.2
318,2019-10-03 13:48:00,68.0,
319,2019-10-03 13:49:00,66.0,
320,2019-10-03 13:51:00,66.0,30.2
321,2019-10-03 13:52:00,64.0,
322,2019-10-03 13:53:00,62.0,30.2
323,2019-10-03 13:55:00,60.0,30.4
324,2019-10-03 13:56:00,61.0,30.4
325,2019-10-03 13:57:00,59.0,
326,2019-10-03 13:58:00,58.0,30.4
327,2019-10-03 14:00:00,57.0,
328,2019-10-03 14:01:00,61.0,
329,2019-10-03 14:01:59,59.0,
330,2019-10-03 14:04:00,63.0,30.4
331,2019-10-03 14:04:59,60.0,30.3
332,2019-10-03 14:06:00,61.0,30.3
333,2019-10-03 14:07:00,60.0,30.3
334,2019-10-03 14:08:59,61.0,
335,2019-10-03 14:10:00,63.0,30.3
336,2019-10-03 14:11:00,62.0,30.3
337,2019-10-03 14:11:59,62.0,
338,2019-10-03 14:13:00,63.0,30.3
339,2019-10-03 14:14:59,63.0,30.3
340,2019-10-03 14:16:00,63.0,
341,2019-10-03 14:17:00,65.0,30.7
342,2019-10-03 14:17:59,64.0,
343,2019-10-03 14:20:00,65.0,30.7
344,2019-10-03 14:20:59,62.0,30.7
345,2019-10-03 14:22:00,61.0,30.7
346,2019-10-03 14:23:00,62.0,30.7
347,2019-10-03 14:24:00,62.0,
348,2019-10-03 14:26:00,59.0,30.6
349,2019-10-03 14:27:00,60.0,
350,2019-10-03 14:27:59,59.0,30.6
351,2019-10-03 14:30:00,57.0,
352,2019-10-03 14:30:59,56.0,30.6
353,2019-10-03 14:32:00,56.0,30.6
354,2019-10-03 14:33:00,57.0,30.6
355,2019-10-03 14:33:59,55.0,
356,2019-10-03 14:36:00,55.0,
357,2019-10-03 14:36:59,53.0,30.8
358,2019-10-03 14:38:00,54.0,
359,2019-10-03 14:39:00,51.0,
360,2019-10-03 14:40:59,52.0,
361,2019-10-03 14:42:00,51.0,
362,2019-10-03 14:43:59,51.0,30.8
363,2019-10-03 14:45:00,49.0,30.4
364,2019-10-03 14:46:00,51.0,30.4
365,2019-10-03 14:46:59,48.0,
366,2019-10-03 14:49:00,48.0,
367,2019-10-03 14:49:59,45.0,
368,2019-10-03 14:51:00,45.0,30.4
369,2019-10-03 14:53:00,49.0,
370,2019-10-03 14:53:59,52.0,30.4
371,2019-10-03 14:55:00,50.0,
372,2019-10-03 14:56:00,51.0,30.4
373,2019-10-03 14:58:00,49.0,30.4
374,2019-10-03 14:59:00,51.0,
375,2019-10-03 14:59:59,52.0,
376,2019-10-03 15:01:59,50.0,30.4
377,2019-10-03 15:02:59,49.0,30.4
378,2019-10-03 15:04:00,49.0,
379,2019-10-03 15:04:59,47.0,30.4
380,2019-10-03 15:07:00,49.0,30.4
381,2019-10-03 15:08:00,49.0,
382,2019-10-03 15:08:59,47.0,
383,2019-10-03 15:09:59,47.0,
384,2019-10-03 15:11:59,49.0,30.3
385,2019-10-03 15:12:59,49.0,30.3
386,2019-10-03 15:14:00,47.0,
387,2019-10-03 15:14:59,48.0,30.1
388,2019-10-03 15:17:00,47.0,
389,2019-10-03 15:17:59,47.0,
390,2019-10-03 15:18:59,47.0,30.1
391,2019-10-03 15:20:59,47.0,
392,2019-10-03 15:21:59,46.0,30.1
393,2019-10-03 15:23:00,47.0,
394,2019-10-03 15:24:00,47.0,
395,2019-10-03 15:25:59,48.0,
396,2019-10-03 15:27:00,47.0,
397,2019-10-03 15:28:59,47.0,
398,2019-10-03 15:30:00,47.0,
399,2019-10-03 15:30:59,47.0,
400,2019-10-03 15:31:59,47.0,
401,2019-10-03 15:33:00,47.0,
402,2019-10-03 15:34:59,47.0,
403,2019-10-03 15:36:00,46.0,
404,2019-10-03 15:36:59,45.0,
405,2019-10-03 15:38:59,45.0,
406,2019-10-03 15:40:00,44.0,30.1
407,2019-10-03 15:41:59,44.0,
408,2019-10-03 15:43:00,45.0,30.1
409,2019-10-03 15:43:59,45.0,
410,2019-10-03 15:44:59,46.0,30.1
411,2019-10-03 15:46:59,45.0,
412,2019-10-03 15:47:59,44.0,
413,2019-10-03 15:49:00,45.0,
414,2019-10-03 15:50:59,45.0,
415,2019-10-03 15:52:00,46.0,30.3
416,2019-10-03 15:53:59,46.0,30.3
417,2019-10-03 15:54:59,45.0,30.0
418,2019-10-03 15:56:00,46.0,30.0
419,2019-10-03 15:56:59,45.0,
420,2019-10-03 15:57:59,45.0,
421,2019-10-03 16:00:00,44.0,
422,2019-10-03 16:01:00,44.0,
423,2019-10-03 16:03:00,44.0,30.0
424,2019-10-03 16:04:00,43.0,
425,2019-10-03 16:05:00,45.0,29.9
426,2019-10-03 16:07:00,45.0,29.9
427,2019-10-03 16:08:00,45.0,29.9
428,2019-10-03 16:09:00,45.0,29.9
429,2019-10-03 16:10:00,44.0,29.9
430,2019-10-03 16:11:00,45.0,
431,2019-10-03 16:12:00,43.0,
432,2019-10-03 16:14:00,44.0,
433,2019-10-03 16:15:00,44.0,29.9
434,2019-10-03 16:17:00,44.0,29.9
435,2019-10-03 16:18:00,44.0,
436,2019-10-03 16:19:00,45.0,
437,2019-10-03 16:20:00,46.0,
438,2019-10-03 16:22:00,44.0,
439,2019-10-03 16:23:00,46.0,
440,2019-10-03 16:25:00,47.0,29.9
441,2019-10-03 16:26:00,43.0,29.9
442,2019-10-03 16:27:00,45.0,
443,2019-10-03 16:28:00,45.0,
444,2019-10-03 16:30:00,45.0,29.8
445,2019-10-03 16:31:00,44.0,
446,2019-10-03 16:32:00,44.0,29.8
447,2019-10-03 16:34:00,44.0,
448,2019-10-03 16:35:00,45.0,
449,2019-10-03 16:37:00,47.0,29.6
450,2019-10-03 16:38:00,46.0,
451,2019-10-03 16:39:00,45.0,
452,2019-10-03 16:41:00,45.0,
453,2019-10-03 16:42:00,45.0,29.6
454,2019-10-03 16:44:00,44.0,
455,2019-10-03 16:45:00,44.0,
456,2019-10-03 16:46:00,45.0,29.4
457,2019-10-03 16:48:00,45.0,29.4
458,2019-10-03 16:49:00,45.0,
459,2019-10-03 16:50:00,45.0,29.4
460,2019-10-03 16:51:00,46.0,
461,2019-10-03 16:53:00,46.0,29.4
462,2019-10-03 16:54:00,47.0,29.4
463,2019-10-03 16:55:00,46.0,
464,2019-10-03 16:56:00,44.0,
465,2019-10-03 16:58:00,42.0,
466,2019-10-03 16:59:00,42.0,
467,2019-10-03 17:01:00,,
468,2019-10-03 17:01:59,,29.0
469,2019-10-03 17:04:00,,29.0
470,2019-10-03 17:04:59,,
471,2019-10-03 17:06:00,,28.8
472,2019-10-03 17:07:00,,
473,2019-10-03 17:08:59,,28.8
474,2019-10-03 17:10:00,,
475,2019-10-03 17:11:00,,
476,2019-10-03 17:13:00,,28.8
477,2019-10-03 17:14:00,,
478,2019-10-03 17:14:59,,28.5
479,2019-10-03 17:17:00,,28.5
480,2019-10-03 17:17:59,,
481,2019-10-03 17:19:00,,28.5
482,2019-10-03 17:20:00,,
483,2019-10-03 17:22:00,,
484,2019-10-03 17:23:00,,28.5
485,2019-10-03 17:24:00,,
486,2019-10-03 17:26:00,,28.5
487,2019-10-03 17:27:00,,28.4
488,2019-10-03 17:27:59,,
489,2019-10-03 17:29:00,,28.4
490,2019-10-03 17:30:59,,
491,2019-10-03 17:32:00,,28.4
492,2019-10-03 17:33:00,,28.4
493,2019-10-03 17:33:59,,28.4
494,2019-10-03 17:36:00,,
495,2019-10-03 17:36:59,,
496,2019-10-03 17:38:00,,28.1
497,2019-10-03 17:40:00,,28.1
498,2019-10-03 17:40:59,,28.1
499,2019-10-03 17:42:00,,
500,2019-10-03 17:43:00,,28.1
501,2019-10-03 17:43:59,,
502,2019-10-03 17:45:00,,
503,2019-10-03 17:46:59,,
504,2019-10-03 17:48:00,,27.8
505,2019-10-03 17:49:59,,27.8
506,2019-10-03 17:51:00,,27.8
507,2019-10-03 17:52:00,,
508,2019-10-03 17:53:00,,
509,2019-10-03 17:55:00,,27.8
510,2019-10-03 17:56:00,,27.8
511,2019-10-03 17:56:59,,
512,2019-10-03 17:58:00,,27.6
513,2019-10-03 17:59:59,,
514,2019-10-03 18:01:00,,27.6
515,2019-10-03 18:01:59,,27.6
516,2019-10-03 18:02:59,,27.6
517,2019-10-03 18:04:00,,
518,2019-10-03 18:05:59,,
519,2019-10-03 18:07:00,,
520,2019-10-03 18:08:00,,27.5
521,2019-10-03 18:09:59,,27.5
522,2019-10-03 18:11:00,,27.5
523,2019-10-03 18:11:59,,27.5
524,2019-10-03 18:12:59,,27.5
525,2019-10-03 18:14:00,,27.5
526,2019-10-03 18:15:59,,
527,2019-10-03 18:17:00,,
528,2019-10-03 18:17:59,,27.2
529,2019-10-03 18:20:00,,
530,2019-10-03 18:20:59,,27.2
531,2019-10-03 18:21:59,,27.2
532,2019-10-03 18:23:00,,27.2
533,2019-10-03 18:24:00,,27.2
534,2019-10-03 18:24:59,,
535,2019-10-03 18:27:00,,
536,2019-10-03 18:27:59,,
537,2019-10-03 18:28:59,,
538,2019-10-03 18:30:59,,27.0
539,2019-10-03 18:31:59,,
540,2019-10-03 18:33:00,,
541,2019-10-03 18:34:59,,
542,2019-10-03 18:36:00,,
543,2019-10-03 18:37:59,,
544,2019-10-03 18:40:00,,26.6
545,2019-10-03 18:40:59,,
546,2019-10-03 18:43:00,,26.6
547,2019-10-03 18:43:59,,26.6
548,2019-10-03 18:44:59,,
549,2019-10-03 18:46:59,,26.5
550,2019-10-03 18:49:00,,26.5
551,2019-10-03 18:49:59,,
552,2019-10-03 18:50:59,,26.5
553,2019-10-03 18:53:00,,
554,2019-10-03 18:53:59,,
555,2019-10-03 18:56:00,,26.1
556,2019-10-03 18:57:59,,
557,2019-10-03 18:59:00,,
558,2019-10-03 19:01:00,,
559,2019-10-03 19:03:00,,
560,2019-10-03 19:04:00,,25.9
561,2019-10-03 19:06:00,,
562,2019-10-03 19:07:00,,
563,2019-10-03 19:09:00,,25.9
564,2019-10-03 19:11:00,,
565,2019-10-03 19:12:00,,
566,2019-10-03 19:14:00,,25.9
567,2019-10-03 19:16:00,,
568,2019-10-03 19:17:00,,
569,2019-10-03 19:19:00,,
570,2019-10-03 19:20:00,,25.8
571,2019-10-03 19:22:00,,25.8
572,2019-10-03 19:23:00,64.0,25.8
573,2019-10-03 19:25:00,63.0,
574,2019-10-03 19:26:00,63.0,25.4
575,2019-10-03 19:28:00,65.0,25.4
576,2019-10-03 19:29:00,64.0,
577,2019-10-03 19:31:00,63.0,
578,2019-10-03 19:32:00,62.0,25.4
579,2019-10-03 19:34:00,62.0,25.4
580,2019-10-03 19:36:00,64.0,
581,2019-10-03 19:37:00,64.0,
582,2019-10-03 19:39:00,65.0,25.2
583,2019-10-03 19:40:00,63.0,25.2
584,2019-10-03 19:42:00,65.0,25.2
585,2019-10-03 19:43:00,62.0,25.2
586,2019-10-03 19:44:00,63.0,25.2
587,2019-10-03 19:46:00,62.0,
588,2019-10-03 19:47:00,63.0,25.2
589,2019-10-03 19:49:00,64.0,25.2
590,2019-10-03 19:50:00,68.0,
591,2019-10-03 19:51:00,63.0,25.2
592,2019-10-03 19:53:00,64.0,25.2
593,2019-10-03 19:55:00,62.0,
594,2019-10-03 19:56:00,64.0,
595,2019-10-03 19:58:00,64.0,
596,2019-10-03 19:59:00,62.0,
597,2019-10-03 20:01:00,62.0,
598,2019-10-03 20:03:00,61.0,25.0
599,2019-10-03 20:04:00,62.0,25.0
600,2019-10-03 20:06:00,62.0,
601,2019-10-03 20:07:00,61.0,25.0
602,2019-10-03 20:08:59,64.0,
603,2019-10-03 20:10:00,63.0,25.0
604,2019-10-03 20:11:59,61.0,25.0
605,2019-10-03 20:13:00,63.0,
606,2019-10-03 20:14:00,62.0,25.0
607,2019-10-03 20:16:00,64.0,25.0
608,2019-10-03 20:17:00,62.0,25.0
609,2019-10-03 20:19:00,61.0,
610,2019-10-03 20:20:00,61.0,25.0
611,2019-10-03 20:22:00,63.0,
612,2019-10-03 20:23:00,60.0,
613,2019-10-03 20:24:59,61.0,
614,2019-10-03 20:27:00,60.0,
615,2019-10-03 20:27:59,62.0,25.0
616,2019-10-03 20:30:00,65.0,25.0
617,2019-10-03 20:30:59,62.0,
618,2019-10-03 20:33:00,61.0,
619,2019-10-03 20:35:00,62.0,25.0
620,2019-10-03 20:36:00,61.0,
621,2019-10-03 20:38:00,61.0,
622,2019-10-03 20:39:00,60.0,
623,2019-10-03 20:40:59,60.0,
624,2019-10-03 20:43:00,61.0,
625,2019-10-03 20:45:00,62.0,
626,2019-10-03 20:46:00,62.0,
627,2019-10-03 20:48:00,62.0,24.9
628,2019-10-03 20:49:59,63.0,
629,2019-10-03 20:51:00,61.0,
630,2019-10-03 20:53:00,63.0,24.9
631,2019-10-03 20:55:00,61.0,
632,2019-10-03 20:56:00,58.0,24.9
633,2019-10-03 20:58:00,59.0,
634,2019-10-03 20:59:00,59.0,
635,2019-10-03 21:01:00,60.0,24.9
636,2019-10-03 21:02:59,59.0,
637,2019-10-03 21:04:00,59.0,
638,2019-10-03 21:05:59,59.0,24.9
639,2019-10-03 21:08:00,59.0,
640,2019-10-03 21:08:59,59.0,
641,2019-10-03 21:11:00,62.0,24.9
642,2019-10-03 21:12:59,64.0,24.9
643,2019-10-03 21:14:00,64.0,
644,2019-10-03 21:14:59,64.0,
645,2019-10-03 21:17:00,59.0,24.9
646,2019-10-03 21:18:59,58.0,
647,2019-10-03 21:20:00,57.0,
648,2019-10-03 21:21:59,62.0,
649,2019-10-03 21:24:00,62.0,24.9
650,2019-10-03 21:25:59,64.0,24.8
651,2019-10-03 21:27:00,67.0,
652,2019-10-03 21:27:59,64.0,24.8
653,2019-10-03 21:30:00,65.0,24.8
654,2019-10-03 21:30:59,61.0,
655,2019-10-03 21:33:00,61.0,24.8
656,2019-10-03 21:33:59,64.0,24.8
657,2019-10-03 21:36:00,65.0,
658,2019-10-03 21:36:59,68.0,
659,2019-10-03 21:38:59,63.0,
660,2019-10-03 21:40:59,65.0,24.9
661,2019-10-03 21:41:59,66.0,24.9
662,2019-10-03 21:43:59,69.0,
663,2019-10-03 21:44:59,74.0,
664,2019-10-03 21:46:59,75.0,24.9
665,2019-10-03 21:47:59,76.0,24.9
666,2019-10-03 21:49:59,75.0,
